Year,Region,Round,Game,Team_A,Team_A_Seed,Team_A_Score,Team_B,Team_B_Seed,Team_B_Score,Winner,Team_A_Rank,Team_A_Conference,Team_A_W-L,Team_A_NetRtg,Team_A_ORtg,Team_A_DRtg,Team_A_AdjT,Team_A_Luck,Team_A_Strength_of_Schedule_NetRtg,Team_A_Strength_of_Schedule_ORtg,Team_A_Strength_of_Schedule_DRtg,Team_A_NCSOS_NetRtg,Team_B_Rank,Team_B_Conference,Team_B_W-L,Team_B_NetRtg,Team_B_ORtg,Team_B_DRtg,Team_B_AdjT,Team_B_Luck,Team_B_Strength_of_Schedule_NetRtg,Team_B_Strength_of_Schedule_ORtg,Team_B_Strength_of_Schedule_DRtg,Team_B_NCSOS_NetRtg,NetRtg_diff,ORtg_diff,DRtg_diff,AdjT_diff,Luck_diff,Strength_of_Schedule_NetRtg_diff,diff_NetRtg,diff_ORtg,diff_DRtg,diff_AdjT,diff_Luck,diff_Strength_of_Schedule_NetRtg,diff_Strength_of_Schedule_ORtg,diff_Strength_of_Schedule_DRtg,diff_NCSOS_NetRtg
2021,East,1,3,Colorado,5,96.0,Georgetown,12,73.0,1.0,8,P12,23-9,25.1,116.3,91.2,66.1,-0.025,15.43,110.3,94.9,3.82,63,BE,13-13,12.91,107.9,95.0,69.7,0.008,14.96,110.6,95.6,4.64,12.19,8.399999999999991,-3.799999999999997,-3.6000000000000085,-0.033,0.4699999999999988,12.190000000000001,8.399999999999991,-3.799999999999997,-3.6000000000000085,-0.033,0.46999999999999886,-0.29999999999999716,-0.6999999999999886,-0.8199999999999998
2021,East,1,5,BYU,6,62.0,UCLA,11,73.0,0.0,20,WCC,20-7,21.12,113.7,92.5,67.6,0.037,12.31,109.1,96.8,10.05,13,P12,22-10,22.43,116.9,94.5,63.8,0.028,17.38,111.3,93.9,9.87,-1.3099999999999987,-3.200000000000003,-2.0,3.799999999999997,0.0089999999999999,-5.069999999999999,-1.3099999999999987,-3.200000000000003,-2.0,3.799999999999997,0.008999999999999998,-5.0699999999999985,-2.200000000000003,2.8999999999999915,0.1800000000000015
2021,East,1,6,Texas,3,52.0,Abilene Christian,14,53.0,0.0,26,B12,19-8,20.31,113.1,92.8,68.6,-0.004,14.52,109.2,94.7,8.2,84,Slnd,24-5,10.11,101.7,91.6,69.3,0.009,-5.43,99.4,104.8,4.93,10.2,11.399999999999991,1.2000000000000028,-0.7000000000000028,-0.013,19.95,10.2,11.399999999999991,1.2000000000000028,-0.7000000000000028,-0.013,19.95,9.799999999999997,-10.099999999999994,3.2699999999999996
2021,East,1,8,Alabama,2,68.0,Iona,15,55.0,1.0,9,SEC,26-7,25.09,112.9,87.8,73.3,0.02,14.8,110.1,95.3,9.45,178,MAAC,12-6,-0.78,100.2,101.0,67.7,0.03,-5.67,98.3,103.9,-0.54,25.87,12.700000000000005,-13.200000000000005,5.599999999999994,-0.0099999999999999,20.47,25.87,12.700000000000003,-13.200000000000003,5.599999999999994,-0.009999999999999998,20.47,11.799999999999997,-8.600000000000009,9.989999999999998
2021,East,2,1,Michigan,1,86.0,LSU,8,78.0,1.0,3,B10,23-5,29.67,117.6,87.9,66.6,0.007,16.44,111.7,95.3,2.51,24,SEC,19-10,20.35,120.1,99.8,70.6,-0.007,14.77,108.7,93.9,1.13,9.32,-2.5,-11.899999999999991,-4.0,0.014,1.6700000000000017,9.32,-2.5,-11.899999999999991,-4.0,0.014,1.6700000000000017,3.0,1.3999999999999915,1.38
2021,East,2,3,UCLA,11,67.0,Abilene Christian,14,47.0,1.0,13,P12,22-10,22.43,116.9,94.5,63.8,0.028,17.38,111.3,93.9,9.87,84,Slnd,24-5,10.11,101.7,91.6,69.3,0.009,-5.43,99.4,104.8,4.93,12.32,15.200000000000005,2.9000000000000057,-5.5,0.019,22.81,12.32,15.200000000000003,2.9000000000000057,-5.5,0.019000000000000003,22.81,11.899999999999991,-10.899999999999991,4.9399999999999995
2021,East,2,4,Maryland,10,77.0,Alabama,2,96.0,0.0,35,B10,17-14,17.63,111.8,94.1,64.7,-0.024,17.1,110.2,93.1,-1.11,9,SEC,26-7,25.09,112.9,87.8,73.3,0.02,14.8,110.1,95.3,9.45,-7.460000000000001,-1.1000000000000083,6.299999999999997,-8.599999999999994,-0.044,2.3000000000000007,-7.460000000000001,-1.1000000000000085,6.299999999999997,-8.599999999999994,-0.044,2.3000000000000007,0.10000000000000853,-2.200000000000003,-10.559999999999999
2021,East,3,2,UCLA,11,88.0,Alabama,2,78.0,1.0,13,P12,22-10,22.43,116.9,94.5,63.8,0.028,17.38,111.3,93.9,9.87,9,SEC,26-7,25.09,112.9,87.8,73.3,0.02,14.8,110.1,95.3,9.45,-2.66,4.0,6.700000000000003,-9.5,0.008,2.5799999999999983,-2.66,4.0,6.700000000000003,-9.5,0.008,2.5799999999999983,1.2000000000000028,-1.3999999999999915,0.41999999999999993
2021,East,4,1,Michigan,1,49.0,UCLA,11,51.0,0.0,3,B10,23-5,29.67,117.6,87.9,66.6,0.007,16.44,111.7,95.3,2.51,13,P12,22-10,22.43,116.9,94.5,63.8,0.028,17.38,111.3,93.9,9.87,7.240000000000002,0.6999999999999886,-6.599999999999994,2.799999999999997,-0.021,-0.9399999999999976,7.240000000000002,0.6999999999999886,-6.599999999999994,2.799999999999997,-0.021,-0.9399999999999977,0.4000000000000057,1.3999999999999915,-7.359999999999999
2021,Midwest,1,1,Illinois,1,78.0,Drexel,16,49.0,1.0,4,B10,24-7,29.06,118.0,88.9,70.5,0.022,18.17,112.3,94.1,10.44,158,CAA,12-8,0.67,106.5,105.8,63.9,0.007,-2.28,101.2,103.5,-5.75,28.39,11.5,-16.89999999999999,6.600000000000001,0.015,20.450000000000003,28.389999999999997,11.5,-16.89999999999999,6.600000000000001,0.015,20.450000000000003,11.099999999999994,-9.400000000000006,16.189999999999998
2021,Midwest,1,7,Clemson,7,56.0,Rutgers,10,60.0,0.0,45,ACC,16-8,15.48,106.4,90.9,64.0,0.1,14.39,109.7,95.3,11.6,38,B10,16-12,17.48,108.1,90.6,67.4,0.027,17.99,112.4,94.4,-5.69,-2.0,-1.6999999999999886,0.3000000000000113,-3.4000000000000057,0.073,-3.599999999999998,-2.0,-1.6999999999999886,0.30000000000001137,-3.4000000000000057,0.07300000000000001,-3.599999999999998,-2.700000000000003,0.8999999999999915,17.29
2021,Midwest,2,3,Syracuse,11,75.0,West Virginia,3,72.0,1.0,42,ACC,18-10,16.75,113.7,96.9,68.6,0.029,12.94,109.4,96.5,2.09,23,B12,19-10,20.51,116.8,96.3,69.2,-0.056,15.18,109.6,94.4,13.77,-3.7600000000000016,-3.0999999999999943,0.6000000000000085,-0.6000000000000085,0.085,-2.24,-3.7600000000000016,-3.0999999999999943,0.6000000000000085,-0.6000000000000085,0.085,-2.24,-0.19999999999998863,2.0999999999999943,-11.68
2021,Midwest,2,4,Rutgers,10,60.0,Houston,2,63.0,0.0,38,B10,16-12,17.48,108.1,90.6,67.4,0.027,17.99,112.4,94.4,-5.69,5,Amer,28-4,28.75,118.3,89.6,64.4,0.018,9.21,105.7,96.5,2.11,-11.27,-10.200000000000005,1.0,3.0,0.009,8.779999999999998,-11.27,-10.200000000000003,1.0,3.0,0.009000000000000001,8.779999999999998,6.700000000000003,-2.0999999999999943,-7.800000000000001
2021,Midwest,3,2,Syracuse,11,46.0,Houston,2,62.0,0.0,42,ACC,18-10,16.75,113.7,96.9,68.6,0.029,12.94,109.4,96.5,2.09,5,Amer,28-4,28.75,118.3,89.6,64.4,0.018,9.21,105.7,96.5,2.11,-12.0,-4.599999999999994,7.300000000000011,4.199999999999989,0.011,3.729999999999999,-12.0,-4.599999999999994,7.300000000000011,4.199999999999989,0.011000000000000003,3.7299999999999986,3.700000000000003,0.0,-0.020000000000000018
2021,South,1,1,Baylor,1,79.0,Hartford,16,55.0,1.0,2,B12,28-2,33.87,125.0,91.1,67.4,0.046,13.25,108.7,95.5,-2.83,194,AE,15-9,-2.98,97.0,100.0,66.9,0.081,-5.09,99.2,104.3,-0.17,36.85,28.0,-8.900000000000006,0.5,-0.035,18.34,36.849999999999994,28.0,-8.900000000000006,0.5,-0.035,18.34,9.5,-8.799999999999997,-2.66
2021,South,1,3,Villanova,5,73.0,Winthrop,12,63.0,1.0,12,BE,18-7,23.02,119.0,96.0,64.2,-0.007,13.66,109.3,95.7,8.12,101,BSth,23-2,8.48,105.0,96.5,73.1,0.036,-5.62,99.6,105.2,4.18,14.54,14.0,-0.5,-8.899999999999991,-0.043,19.28,14.54,14.0,-0.5,-8.899999999999991,-0.043,19.28,9.700000000000003,-9.5,3.9399999999999995
2021,South,1,4,Purdue,4,69.0,North Texas,13,78.0,0.0,25,B10,18-10,20.33,113.3,92.9,66.1,0.01,16.61,111.2,94.6,5.71,72,CUSA,18-10,11.76,106.7,95.0,62.7,-0.018,6.35,105.0,98.6,6.16,8.569999999999999,6.599999999999994,-2.0999999999999943,3.3999999999999915,0.0279999999999999,10.26,8.569999999999999,6.599999999999994,-2.0999999999999943,3.3999999999999915,0.027999999999999997,10.26,6.200000000000003,-4.0,-0.4500000000000002
2021,South,1,6,Arkansas,3,85.0,Colgate,14,68.0,1.0,18,SEC,25-7,21.56,111.1,89.6,72.6,0.064,12.69,109.4,96.7,-4.09,89,Pat,14-2,9.25,110.3,101.0,72.2,0.048,-5.8,99.6,105.4,-99.0,12.31,0.7999999999999972,-11.400000000000006,0.3999999999999915,0.016,18.49,12.309999999999999,0.7999999999999972,-11.400000000000006,0.3999999999999915,0.016,18.49,9.800000000000011,-8.700000000000003,94.91
2021,South,1,7,Florida,7,75.0,Virginia Tech,10,70.0,1.0,41,SEC,15-10,16.95,111.0,94.1,68.3,-0.004,14.72,109.9,95.2,8.88,52,ACC,15-7,14.44,109.7,95.3,65.7,0.043,9.69,107.9,98.2,0.63,2.51,1.2999999999999972,-1.2000000000000028,2.5999999999999943,-0.047,5.030000000000001,2.51,1.2999999999999972,-1.2000000000000028,2.5999999999999943,-0.047,5.030000000000001,2.0,-3.0,8.25
2021,South,2,1,Baylor,1,76.0,Wisconsin,9,63.0,1.0,2,B12,28-2,33.87,125.0,91.1,67.4,0.046,13.25,108.7,95.5,-2.83,14,B10,18-13,22.4,113.0,90.6,64.6,-0.052,18.13,112.1,93.9,1.24,11.47,12.0,0.5,2.800000000000012,0.098,-4.879999999999999,11.469999999999999,12.0,0.5,2.8000000000000114,0.098,-4.879999999999999,-3.3999999999999915,1.5999999999999943,-4.07
2021,South,2,2,Villanova,5,84.0,North Texas,13,61.0,1.0,12,BE,18-7,23.02,119.0,96.0,64.2,-0.007,13.66,109.3,95.7,8.12,72,CUSA,18-10,11.76,106.7,95.0,62.7,-0.018,6.35,105.0,98.6,6.16,11.26,12.299999999999995,1.0,1.5,0.011,7.31,11.26,12.299999999999997,1.0,1.5,0.011,7.3100000000000005,4.299999999999997,-2.8999999999999915,1.959999999999999
2021,South,2,3,Texas Tech,6,66.0,Arkansas,3,68.0,0.0,17,B12,18-11,21.81,112.7,90.9,65.1,-0.099,12.84,108.5,95.7,-4.88,18,SEC,25-7,21.56,111.1,89.6,72.6,0.064,12.69,109.4,96.7,-4.09,0.25,1.6000000000000083,1.3000000000000114,-7.5,-0.163,0.1500000000000003,0.25,1.6000000000000085,1.3000000000000114,-7.5,-0.163,0.15000000000000036,-0.9000000000000057,-1.0,-0.79
2021,South,2,4,Florida,7,78.0,Oral Roberts,15,81.0,0.0,41,SEC,15-10,16.95,111.0,94.1,68.3,-0.004,14.72,109.9,95.2,8.88,125,Sum,18-11,4.83,109.3,104.4,71.4,0.023,4.09,105.2,101.1,22.06,12.12,1.7000000000000028,-10.300000000000011,-3.1000000000000085,-0.027,10.63,12.12,1.7000000000000028,-10.300000000000011,-3.1000000000000085,-0.027,10.63,4.700000000000003,-5.8999999999999915,-13.179999999999998
2021,South,3,1,Baylor,1,62.0,Villanova,5,51.0,1.0,2,B12,28-2,33.87,125.0,91.1,67.4,0.046,13.25,108.7,95.5,-2.83,12,BE,18-7,23.02,119.0,96.0,64.2,-0.007,13.66,109.3,95.7,8.12,10.849999999999998,6.0,-4.900000000000006,3.200000000000003,0.053,-0.4100000000000001,10.849999999999998,6.0,-4.900000000000006,3.200000000000003,0.053,-0.41000000000000014,-0.5999999999999943,-0.20000000000000284,-10.95
2021,South,3,2,Arkansas,3,72.0,Oral Roberts,15,70.0,1.0,18,SEC,25-7,21.56,111.1,89.6,72.6,0.064,12.69,109.4,96.7,-4.09,125,Sum,18-11,4.83,109.3,104.4,71.4,0.023,4.09,105.2,101.1,22.06,16.729999999999997,1.7999999999999972,-14.800000000000011,1.1999999999999886,0.041,8.6,16.729999999999997,1.7999999999999972,-14.800000000000011,1.1999999999999886,0.041,8.6,4.200000000000003,-4.3999999999999915,-26.15
2021,South,4,1,Baylor,1,81.0,Arkansas,3,72.0,1.0,2,B12,28-2,33.87,125.0,91.1,67.4,0.046,13.25,108.7,95.5,-2.83,18,SEC,25-7,21.56,111.1,89.6,72.6,0.064,12.69,109.4,96.7,-4.09,12.31,13.900000000000006,1.5,-5.199999999999989,-0.018,0.5600000000000005,12.309999999999999,13.900000000000006,1.5,-5.199999999999989,-0.018000000000000002,0.5600000000000005,-0.7000000000000028,-1.2000000000000028,1.2599999999999998
2021,West,1,2,Oklahoma,8,72.0,Missouri,9,68.0,1.0,39,B12,16-11,17.06,112.1,95.1,67.1,-0.025,14.29,109.5,95.2,1.93,47,SEC,16-10,15.14,110.6,95.5,68.4,0.07,15.85,110.2,94.4,11.39,1.9199999999999984,1.5,-0.4000000000000057,-1.3000000000000114,-0.095,-1.5600000000000005,1.9199999999999982,1.5,-0.4000000000000057,-1.3000000000000114,-0.095,-1.5600000000000005,-0.7000000000000028,0.7999999999999972,-9.46
2021,West,1,4,Virginia,4,58.0,Ohio,13,62.0,0.0,19,ACC,18-7,21.42,114.7,93.3,59.9,0.025,12.05,109.8,97.8,0.24,81,MAC,17-8,10.47,111.4,100.9,69.2,0.031,5.23,106.1,100.9,1.2,10.95,3.299999999999997,-7.600000000000008,-9.300000000000004,-0.0059999999999999,6.82,10.950000000000001,3.299999999999997,-7.6000000000000085,-9.300000000000004,-0.005999999999999998,6.82,3.700000000000003,-3.1000000000000085,-0.96
2021,West,1,5,USC,6,72.0,Drake,11,56.0,1.0,6,P12,25-8,27.58,115.7,88.1,67.0,0.001,16.27,111.1,94.8,6.28,55,MVC,26-5,14.27,112.5,98.2,66.3,0.102,3.98,104.1,100.1,-8.21,13.31,3.200000000000003,-10.100000000000009,0.7000000000000028,-0.1009999999999999,12.29,13.309999999999999,3.200000000000003,-10.100000000000009,0.7000000000000028,-0.10099999999999999,12.29,7.0,-5.299999999999997,14.490000000000002
2021,West,1,6,Kansas,3,93.0,Eastern Washington,14,84.0,1.0,27,B12,21-9,19.98,110.1,90.2,68.2,0.07,15.83,110.7,94.8,10.43,105,BSky,16-8,8.19,109.5,101.3,72.2,-0.085,-0.43,102.0,102.4,21.28,11.79,0.5999999999999943,-11.099999999999994,-4.0,0.155,16.26,11.790000000000001,0.5999999999999943,-11.099999999999994,-4.0,0.15500000000000003,16.26,8.700000000000003,-7.6000000000000085,-10.850000000000001
2021,West,1,8,Iowa,2,86.0,Grand Canyon,15,74.0,1.0,7,B10,22-9,26.87,123.5,96.7,69.9,-0.027,16.41,110.4,94.0,-4.9,103,WAC,17-7,8.32,105.4,97.1,64.9,-0.061,-1.44,102.0,103.5,2.54,18.55,18.099999999999994,-0.3999999999999915,5.0,0.034,17.85,18.55,18.099999999999994,-0.3999999999999915,5.0,0.034,17.85,8.400000000000006,-9.5,-7.44
2021,West,2,1,Gonzaga,1,87.0,Oklahoma,8,71.0,1.0,1,WCC,31-1,36.48,126.4,89.9,73.8,0.022,11.35,108.1,96.8,6.21,39,B12,16-11,17.06,112.1,95.1,67.1,-0.025,14.29,109.5,95.2,1.93,19.42,14.300000000000011,-5.199999999999989,6.700000000000003,0.047,-2.9399999999999995,19.419999999999998,14.300000000000011,-5.199999999999989,6.700000000000003,0.047,-2.9399999999999995,-1.4000000000000057,1.5999999999999943,4.28
2021,West,2,2,Creighton,5,72.0,Ohio,13,58.0,1.0,22,BE,22-9,20.59,113.4,92.8,68.7,0.017,13.19,108.8,95.6,-0.73,81,MAC,17-8,10.47,111.4,100.9,69.2,0.031,5.23,106.1,100.9,1.2,10.12,2.0,-8.100000000000009,-0.5,-0.0139999999999999,7.959999999999999,10.12,2.0,-8.100000000000009,-0.5,-0.013999999999999999,7.959999999999999,2.700000000000003,-5.300000000000011,-1.93
2021,West,2,3,USC,6,85.0,Kansas,3,51.0,1.0,6,P12,25-8,27.58,115.7,88.1,67.0,0.001,16.27,111.1,94.8,6.28,27,B12,21-9,19.98,110.1,90.2,68.2,0.07,15.83,110.7,94.8,10.43,7.599999999999998,5.6000000000000085,-2.1000000000000085,-1.2000000000000028,-0.069,0.4399999999999995,7.599999999999998,5.6000000000000085,-2.1000000000000085,-1.2000000000000028,-0.069,0.4399999999999995,0.3999999999999915,0.0,-4.1499999999999995
2021,West,2,4,Oregon,7,95.0,Iowa,2,80.0,1.0,16,P12,21-7,21.85,117.2,95.4,67.2,0.049,15.2,110.6,95.4,3.72,7,B10,22-9,26.87,123.5,96.7,69.9,-0.027,16.41,110.4,94.0,-4.9,-5.02,-6.299999999999997,-1.2999999999999972,-2.700000000000003,0.076,-1.2100000000000009,-5.02,-6.299999999999997,-1.2999999999999972,-2.700000000000003,0.076,-1.2100000000000009,0.19999999999998863,1.4000000000000057,8.620000000000001
2021,West,3,1,Gonzaga,1,83.0,Creighton,5,65.0,1.0,1,WCC,31-1,36.48,126.4,89.9,73.8,0.022,11.35,108.1,96.8,6.21,22,BE,22-9,20.59,113.4,92.8,68.7,0.017,13.19,108.8,95.6,-0.73,15.889999999999995,13.0,-2.8999999999999915,5.099999999999994,0.0049999999999999,-1.84,15.889999999999997,13.0,-2.8999999999999915,5.099999999999994,0.0049999999999999975,-1.8399999999999999,-0.7000000000000028,1.2000000000000028,6.9399999999999995
2021,West,3,2,USC,6,82.0,Oregon,7,68.0,1.0,6,P12,25-8,27.58,115.7,88.1,67.0,0.001,16.27,111.1,94.8,6.28,16,P12,21-7,21.85,117.2,95.4,67.2,0.049,15.2,110.6,95.4,3.72,5.729999999999997,-1.5,-7.300000000000011,-0.2000000000000028,-0.048,1.0700000000000005,5.729999999999997,-1.5,-7.300000000000011,-0.20000000000000284,-0.048,1.0700000000000003,0.5,-0.6000000000000085,2.56
2021,West,4,1,Gonzaga,1,85.0,USC,6,66.0,1.0,1,WCC,31-1,36.48,126.4,89.9,73.8,0.022,11.35,108.1,96.8,6.21,6,P12,25-8,27.58,115.7,88.1,67.0,0.001,16.27,111.1,94.8,6.28,8.899999999999999,10.700000000000005,1.8000000000000114,6.799999999999997,0.0209999999999999,-4.92,8.899999999999999,10.700000000000003,1.8000000000000114,6.799999999999997,0.020999999999999998,-4.92,-3.0,2.0,-0.07000000000000028
2021,National,1,1,Baylor,1,78.0,Houston,2,59.0,1.0,2,B12,28-2,33.87,125.0,91.1,67.4,0.046,13.25,108.7,95.5,-2.83,5,Amer,28-4,28.75,118.3,89.6,64.4,0.018,9.21,105.7,96.5,2.11,5.119999999999997,6.700000000000003,1.5,3.0,0.028,4.039999999999999,5.119999999999997,6.700000000000003,1.5,3.0,0.028,4.039999999999999,3.0,-1.0,-4.9399999999999995
2021,National,1,2,Gonzaga,1,93.0,UCLA,11,90.0,1.0,1,WCC,31-1,36.48,126.4,89.9,73.8,0.022,11.35,108.1,96.8,6.21,13,P12,22-10,22.43,116.9,94.5,63.8,0.028,17.38,111.3,93.9,9.87,14.049999999999995,9.5,-4.599999999999994,10.0,-0.006,-6.029999999999999,14.049999999999997,9.5,-4.599999999999994,10.0,-0.006000000000000002,-6.029999999999999,-3.200000000000003,2.8999999999999915,-3.6599999999999993
2021,National,2,1,Baylor,1,86.0,Gonzaga,1,70.0,1.0,2,B12,28-2,33.87,125.0,91.1,67.4,0.046,13.25,108.7,95.5,-2.83,1,WCC,31-1,36.48,126.4,89.9,73.8,0.022,11.35,108.1,96.8,6.21,-2.6099999999999994,-1.4000000000000057,1.1999999999999886,-6.399999999999992,0.024,1.9000000000000004,-2.6099999999999994,-1.4000000000000057,1.1999999999999886,-6.3999999999999915,0.024,1.9000000000000004,0.6000000000000085,-1.2999999999999972,-9.04
2022,East,1,3,Saint Mary's,5,82.0,Indiana,12,53.0,1.0,17,WCC,26-8,19.53,110.1,90.6,63.6,0.039,6.89,106.8,99.9,3.31,48,B10,21-14,14.04,107.0,92.9,67.2,-0.02,8.51,108.1,99.6,-6.23,5.490000000000002,3.0999999999999943,-2.300000000000012,-3.6000000000000014,0.059,-1.62,5.490000000000002,3.0999999999999943,-2.3000000000000114,-3.6000000000000014,0.059,-1.62,-1.2999999999999972,0.30000000000001137,9.540000000000001
2022,East,1,4,UCLA,4,57.0,Akron,13,53.0,1.0,11,P12,27-8,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,126,MAC,24-10,3.62,105.6,102.0,62.1,0.013,-5.13,100.7,105.8,-4.48,20.64,10.300000000000011,-10.299999999999995,3.1000000000000014,-0.042,13.63,20.64,10.300000000000011,-10.299999999999997,3.1000000000000014,-0.042,13.629999999999999,6.5,-7.099999999999994,8.15
2022,East,1,5,Texas,6,81.0,Virginia Tech,11,73.0,1.0,15,B12,22-12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,19,ACC,23-13,18.86,115.0,96.1,63.3,-0.062,7.88,107.4,99.5,-0.53,2.02,-2.5,-4.5,0.5,0.019,2.8,2.0199999999999996,-2.5,-4.5,0.5,0.019000000000000003,2.8,0.29999999999999716,-2.5,-7.62
2022,East,1,6,Purdue,3,78.0,Yale,14,56.0,1.0,14,B10,29-8,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,147,Ivy,19-12,1.98,100.7,98.8,68.8,0.063,-1.48,103.3,104.8,0.65,20.38,20.3,-0.2000000000000028,-2.700000000000003,-0.041,10.29,20.38,20.299999999999997,-0.20000000000000284,-2.700000000000003,-0.041,10.290000000000001,4.700000000000003,-5.599999999999994,-4.19
2022,East,2,2,Saint Mary's,5,56.0,UCLA,4,72.0,0.0,17,WCC,26-8,19.53,110.1,90.6,63.6,0.039,6.89,106.8,99.9,3.31,11,P12,27-8,24.26,115.9,91.7,65.2,-0.029,8.5,107.2,98.7,3.67,-4.73,-5.800000000000011,-1.1000000000000083,-1.6000000000000014,0.068,-1.6100000000000003,-4.73,-5.800000000000011,-1.1000000000000085,-1.6000000000000014,0.068,-1.6100000000000003,-0.4000000000000057,1.2000000000000028,-0.3599999999999999
2022,East,2,3,Texas,6,71.0,Purdue,3,81.0,0.0,15,B12,22-12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,14,B10,29-8,22.36,121.0,98.6,66.1,0.022,8.81,108.0,99.2,-3.54,-1.4800000000000004,-8.5,-7.0,-2.299999999999997,-0.065,1.8699999999999992,-1.4800000000000004,-8.5,-7.0,-2.299999999999997,-0.065,1.8699999999999992,-0.29999999999999716,-2.200000000000003,-4.61
2022,Midwest,1,1,Kansas,1,83.0,Texas Southern,16,56.0,1.0,3,B12,34-6,27.49,119.2,91.7,69.3,0.041,12.6,108.0,95.4,4.13,187,SWAC,19-13,-1.28,97.6,98.9,68.2,0.022,-6.25,98.7,105.0,10.0,28.77,21.60000000000001,-7.200000000000003,1.0999999999999943,0.019,18.85,28.77,21.60000000000001,-7.200000000000003,1.0999999999999943,0.019000000000000003,18.85,9.299999999999997,-9.599999999999994,-5.87
2022,Midwest,1,3,Iowa,5,63.0,Richmond,12,67.0,0.0,13,B10,26-10,22.72,120.5,97.8,69.7,-0.061,7.31,107.1,99.8,-6.82,85,A10,24-13,9.45,108.1,98.7,66.8,0.061,5.07,105.5,100.5,2.42,13.27,12.400000000000006,-0.9000000000000057,2.9000000000000057,-0.122,2.2399999999999998,13.27,12.400000000000006,-0.9000000000000057,2.9000000000000057,-0.122,2.2399999999999993,1.5999999999999943,-0.7000000000000028,-9.24
2022,Midwest,1,4,Providence,4,66.0,South Dakota State,13,57.0,1.0,32,BE,27-6,15.89,111.5,95.6,65.2,0.164,7.74,106.7,99.0,0.26,81,Sum,30-5,10.58,115.4,104.8,69.4,0.054,-4.16,102.9,107.1,3.6,5.3100000000000005,-3.9000000000000057,-9.200000000000005,-4.200000000000003,0.11,11.9,5.3100000000000005,-3.9000000000000057,-9.200000000000003,-4.200000000000003,0.11000000000000001,11.9,3.799999999999997,-8.099999999999994,-3.34
2022,Midwest,1,6,Wisconsin,3,67.0,Colgate,14,60.0,1.0,37,B10,25-8,15.34,109.3,94.0,66.5,0.105,9.77,108.4,98.6,2.91,117,Pat,23-12,4.41,108.2,103.8,67.2,-0.076,-7.4,99.3,106.7,2.1,10.93,1.0999999999999943,-9.799999999999995,-0.7000000000000028,0.181,17.17,10.93,1.0999999999999943,-9.799999999999997,-0.7000000000000028,0.181,17.17,9.100000000000009,-8.100000000000009,0.81
2022,Midwest,1,7,USC,7,66.0,Miami (FL),10,68.0,0.0,47,P12,26-8,14.14,109.8,95.6,66.2,0.06,5.14,104.8,99.7,-4.72,41,ACC,26-11,14.8,113.9,99.1,67.7,0.088,8.63,107.5,98.8,0.38,-0.6600000000000001,-4.1000000000000085,-3.5,-1.5,-0.0279999999999999,-3.490000000000001,-0.6600000000000001,-4.1000000000000085,-3.5,-1.5,-0.027999999999999997,-3.490000000000001,-2.700000000000003,0.9000000000000057,-5.1
2022,Midwest,1,8,Auburn,2,80.0,Jacksonville State,15,61.0,1.0,12,SEC,28-6,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,148,ASun,21-11,1.97,105.1,103.2,65.1,-0.005,-4.68,100.6,105.3,-0.23,21.23,7.600000000000008,-13.700000000000005,5.0,-0.016,13.03,21.23,7.6000000000000085,-13.700000000000003,5.0,-0.016,13.03,6.300000000000011,-6.700000000000003,3.93
2022,Midwest,2,1,Kansas,1,79.0,Creighton,9,72.0,1.0,3,B12,34-6,27.49,119.2,91.7,69.3,0.041,12.6,108.0,95.4,4.13,50,BE,23-12,13.78,105.9,92.2,67.2,0.086,9.11,107.5,98.4,-0.67,13.71,13.299999999999995,-0.5,2.0999999999999943,-0.0449999999999999,3.49,13.709999999999999,13.299999999999997,-0.5,2.0999999999999943,-0.04499999999999999,3.49,0.5,-3.0,4.8
2022,Midwest,2,2,Richmond,12,51.0,Providence,4,79.0,0.0,85,A10,24-13,9.45,108.1,98.7,66.8,0.061,5.07,105.5,100.5,2.42,32,BE,27-6,15.89,111.5,95.6,65.2,0.164,7.74,106.7,99.0,0.26,-6.440000000000001,-3.4000000000000057,3.1000000000000085,1.5999999999999943,-0.103,-2.67,-6.440000000000001,-3.4000000000000057,3.1000000000000085,1.5999999999999943,-0.10300000000000001,-2.67,-1.2000000000000028,1.5,2.16
2022,Midwest,2,4,Miami (FL),10,79.0,Auburn,2,61.0,1.0,41,ACC,26-11,14.8,113.9,99.1,67.7,0.088,8.63,107.5,98.8,0.38,12,SEC,28-6,23.2,112.7,89.5,70.1,-0.021,8.35,106.9,98.6,3.7,-8.399999999999999,1.2000000000000028,9.599999999999994,-2.3999999999999915,0.109,0.2800000000000011,-8.399999999999999,1.2000000000000028,9.599999999999994,-2.3999999999999915,0.109,0.28000000000000114,0.5999999999999943,0.20000000000000284,-3.3200000000000003
